Exp	a_t	lp	e_b	e_n	dsbeta	e_ds	mwd	aw	Yu2007-Exp1-2x2-single	Yu2007-Exp1-3x3-single	Yu2007-Exp1-4x4-single	Yurokovisky2013-Exp1-single	Yurokovisky2013-Exp1-either	Yurokovisky2013-Exp1-both	Yurokovisky2013-Exp2-single	Yurokovisky2013-Exp2-either	Yurokovisky2013-Exp2-both	Yurokovisky2013-Exp3-single	Yurokovisky2013-Exp3-either	Yurokovisky2013-Exp3-both	Yurokovisky2013-Exp3-early	Yurokovisky2013-Exp3-late	Context-1Word-context	Context-2Word-context	Context-4Word-context	Context-6Word-context
All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	3	0	2	2	1	2	3	1	1	2	2	2	4	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	2	1	1	2	2	1	3	1	1	2	2	1	3	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	1	0	2	2	2	0	2	2	1	3	2	0	2	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	1	0	1	1	1	2	3	2	1	3	3	1	4	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	1	0	1	1	1	2	3	2	0	2	0	0	0	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	3	0	1	1	1	0	1	1	0	1	0	0	0	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	2	0	1	1	1	3	4	3	1	4	1	0	1	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	1	1	1	2	1	1	2	2	1	3	1	1	2	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	3	1	1	2	2	0	2	2	1	3	2	0	2	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	3	0	3	3	2	1	3	2	1	3	2	2	4	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	1	0	1	1	0	2	2	0	1	1	1	2	3	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	2	0	1	1	0	4	4	2	1	3	2	1	3	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	2	0	2	2	2	1	3	3	1	4	4	0	4	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	1	0	0	0	0	1	1	1	1	2	1	0	1	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	4	1	2	3	3	0	3	3	1	4	3	0	3	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	2	0	1	1	1	0	1	1	2	3	1	0	1	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	2	2	2	4	2	1	3	1	0	1	1	1	2	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	0	0	1	1	1	3	4	4	0	4	1	0	1	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	2	0	2	2	2	0	2	2	0	2	2	0	2	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	1	1	1	2	1	1	2	1	1	2	2	1	3	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	0	0	2	2	1	2	3	1	0	1	0	2	2	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	2	0	1	1	1	1	2	1	0	1	0	1	1	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	1	0	6	6	3	1	4	3	1	4	2	0	2	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	2	0	3	3	3	1	4	3	1	4	2	1	3	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	1	0	1	1	0	0	0	0	2	2	0	0	0	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	1	0	1	1	0	0	0	0	3	3	1	0	1	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	0	0	2	2	2	0	2	2	1	3	2	0	2	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	3	1	1	2	1	0	1	0	2	2	2	0	2	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1

0	0	2	0	2	2	1	1	2	2	0	2	1	0	1	All	0.999608	0.175211	0.465091	0.00623696	0.870879	1.31357	0.986745	10000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
